-3.6085,-4.9047,-9.8151,1.4801,5.6413
-3.1612,9.4413,5.4897,9.6063,-7.2878
3.9811,-3.5492,-1.9969,4.8137,-7.3509
-7.5931,-3.6922,-2.2572,3.2391,2.0939
4.2516,-1.6306,-1.3013,4.0758,-9.0847
4.3480,-1.2432,-1.0209,3.1276,-9.0010
-9.8402,8.2025,-9.1643,-9.0481,-0.4524
-5.1069,0.4244,-8.2296,-8.7091,-8.9568
-4.0689,-4.8868,-1.6470,6.3650,0.3783
-3.7155,-2.9605,-3.2900,7.1769,-0.4272
-2.1258,-6.1132,-6.3170,3.5652,-3.7533
6.9855,-2.8013,-8.4618,-6.5888,0.6784
-4.7363,-4.6621,-0.7762,7.7200,2.6840
-2.9528,6.6388,5.7530,6.6812,-1.3761
-4.7271,8.2851,7.4151,6.6109,-0.9718
-1.8152,5.1527,8.8651,4.9176,-0.1812
-0.9028,2.2187,-2.5862,10.3731,6.5934
-9.0183,-4.7465,-1.2365,2.7579,2.5682
9.4286,-5.2695,-7.0120,-7.7747,0.7868
-5.7014,7.5395,5.2589,8.6395,-6.1106
-2.7550,-4.2861,-3.0647,6.6396,1.3612
-1.0759,2.5686,-2.4723,5.3557,6.0179
-8.4491,-4.3324,0.6386,2.2638,2.8269
-8.9110,-2.8813,5.6709,-1.9272,-9.9499
0.1085,-0.0309,-0.1849,6.4602,4.2876
-4.6821,3.8356,6.4543,6.0369,-1.9041
-1.7348,8.8280,8.7843,4.1298,-0.2774
-7.7267,9.4579,-8.6743,-8.6119,2.1780
-3.2078,2.9015,-6.9122,-7.4379,-7.2354
-4.9367,-4.2469,-8.4533,0.6838,4.1609
-4.3445,-5.9511,-8.2309,1.3431,3.7210
-1.1132,-6.1097,-5.6845,3.6649,-2.0453
-5.1058,6.6843,-8.5985,-7.4142,0.4573
-7.7794,-3.4386,-3.5217,2.5713,3.1514
-6.6328,-4.7429,-1.7032,6.4036,0.4317
7.5017,-3.6395,-7.8949,-7.0441,-0.5735
-5.0339,0.5705,-8.2490,-7.7605,-9.0317
-1.4925,5.6067,6.3720,2.8398,-3.1659
-7.1362,-2.1802,4.7214,-1.1383,-8.0856
-4.9828,9.2195,-8.9105,-10.4550,2.5710
-1.6582,1.0782,-0.7801,10.6058,6.7536
-3.7186,7.7056,6.5605,6.3430,-0.7814
-1.4805,-5.9102,-4.3839,6.3256,-1.9989
-5.6767,-0.6337,-10.0470,-4.1862,6.6350
-1.9453,0.6360,1.4595,6.0736,7.5378
-9.8559,-2.7291,3.1839,-1.6658,-8.2454
-8.6512,-2.1788,2.1779,-2.0128,-7.9842
-3.7488,-0.9925,-7.2784,-10.1909,-7.9338
-3.1107,-2.5668,-11.1771,0.5581,4.0990
-5.3234,0.3956,-9.1398,-7.8364,-6.0632
-4.3360,10.5826,4.3365,8.6243,-5.3960
-4.8183,1.1273,-6.7931,-8.5338,-9.2458
-8.1478,-4.1057,2.0449,-1.5286,-7.3676
-5.5736,0.7479,-7.5583,-8.5882,-8.3203
-4.4383,-1.7569,-7.9288,-5.1662,8.2394
-7.4549,8.2725,-10.3335,-6.8135,-0.0008
8.0797,-4.1033,-9.6642,-8.5707,-0.3872
-4.8146,-2.4596,-8.3557,-4.9776,10.3518
8.0268,-4.9986,-9.5374,-5.9956,0.2529
6.6252,-2.1572,-7.6816,-7.1700,-0.6173
3.4351,-1.9766,-2.2124,4.2989,-7.4150
-5.8747,-0.4401,-8.3989,-4.9542,9.0934
7.5713,-4.0875,-7.9594,-4.7391,-0.9911
-6.2677,-3.9715,-2.1186,7.7101,-1.0664
-5.1320,-0.2811,-9.4009,-3.9769,9.4321
-3.6304,5.2799,7.0186,3.5811,-2.9211
5.4021,-3.2164,-0.9305,3.0511,-7.2223
-4.7050,-5.4429,-10.6148,2.5363,4.7922
-6.1790,-5.8495,-0.0913,9.0163,0.7980
-8.4470,-4.0053,-2.5018,2.4046,3.1250
-2.0758,-3.0616,-10.4183,3.1755,4.6842
-4.7875,2.8683,7.0799,4.3631,-0.7683
-7.2693,6.1415,-8.6240,-9.8215,-1.2235
-2.6405,4.4304,8.6212,4.9238,-1.5123
-1.4407,5.5775,6.7669,5.6726,-0.9189
-9.6839,-3.0230,-1.4006,3.5206,1.1930
-9.6985,-5.9674,-0.9559,3.5819,3.5518
-3.9325,8.7829,4.5529,7.2747,-6.7564
-4.1711,-7.8967,-5.2042,4.4103,-4.1941
-4.2788,-3.6552,11.5677,-6.0321,-4.8323
-7.9894,-2.9740,3.4892,-2.8357,-8.8831
-4.6918,7.8274,5.2290,10.1944,-5.6866
-3.8172,-2.1709,9.9667,-6.3217,-6.4856
-3.8435,-4.9969,-1.7279,5.7501,0.3029
-4.8614,-4.0220,-9.9586,1.6835,3.8878
-2.5972,-7.6006,-5.6580,6.0230,-2.5479
4.2587,-1.7504,-0.6621,3.2387,-7.9007
-8.7323,7.4897,-8.1712,-8.2729,1.5308
-1.1452,-6.4956,-5.7651,5.8308,-2.4480
-4.0223,-1.7487,9.2140,-5.2623,-5.2567
-5.0813,-6.5762,-7.8031,0.3295,4.6024
-3.4058,-4.4488,10.4780,-5.5641,-6.2744
-5.0943,-3.1195,9.2259,-6.0972,-4.8444
1.8620,-3.9715,-0.6871,4.8154,-8.1292
4.1320,0.2872,-0.4078,4.7230,-9.3343
-3.7151,10.4775,5.9050,8.3318,-5.0681
-5.0243,2.2185,-6.8701,-9.0410,-5.4636
-3.5123,-3.4375,9.2206,-7.1433,-4.4941
-8.5463,-4.5391,-2.0645,3.5000,2.5335
-8.2545,-3.8033,-1.9542,1.8302,3.1513
-9.1065,-4.4983,2.1185,-0.1957,-8.8488
3.5401,-1.0235,-0.9524,4.4857,-7.3512
-7.5711,8.0471,-7.7714,-7.6053,-1.2631
-7.5768,-2.2552,3.4092,-2.6946,-8.5309
-5.4121,2.6296,-8.6230,-7.9642,-8.5767
-4.6356,10.5205,5.1731,8.2898,-5.1753
-6.5192,7.1019,-10.4864,-7.6763,-0.6630
3.2207,-1.5589,-1.7297,4.0369,-8.2213
8.4288,-4.6655,-7.5945,-8.4983,0.3650
-5.4136,1.3314,-7.9049,-9.3775,-9.1535
-6.0119,-1.3610,-9.0404,-8.8485,-8.7009
-1.9222,7.1965,6.3199,4.0808,-0.0273
-4.2047,8.4669,6.3010,11.1952,-5.9059
4.7200,-2.4287,-1.0927,3.4470,-7.1310
-6.9383,0.8265,-8.1991,-5.1676,9.2080
-2.7939,3.3946,6.3717,4.8092,-1.7246
-5.0599,-2.1652,-6.9006,-9.8328,-8.4099
-1.5437,5.6078,9.0028,4.6202,-3.3832
8.7974,-4.2803,-6.2342,-7.0054,-0.6623
-2.6490,-9.1625,-5.0641,4.3311,-2.7818
-7.7999,0.9818,-7.7811,-3.8600,7.7331
-1.6231,0.5281,-0.1652,6.9693,7.4187
-0.8560,1.5091,-0.2071,5.5820,5.3943
-8.6339,8.0339,-10.2969,-9.2425,0.3332
-7.8573,-3.0381,-9.4846,-4.4741,9.3335
-8.3189,-1.7093,-9.9811,-4.0795,8.8339
-2.9822,-0.7556,-1.5631,5.7015,7.4975
-3.9649,10.3719,5.1125,10.0787,-6.0026
3.3566,-2.1892,-1.7546,1.6388,-7.9735
-2.8159,8.4914,6.3093,4.2183,0.0663
-4.6660,-4.1549,10.5535,-7.1957,-5.5561
-4.5202,-3.9020,-10.8106,1.9363,6.2590
-2.2693,2.4273,-1.9013,7.8817,6.4757
2.4079,-4.3529,-1.6427,1.8461,-8.9399
7.2651,-4.8859,-7.2298,-7.8061,1.4117
-2.0686,0.7802,-1.1601,6.7046,7.3097
-4.2888,0.3832,-8.4993,-7.3074,-8.0476
6.6883,-4.7378,-8.3435,-7.8913,-0.5211
-7.6262,-3.8026,-1.2710,2.0305,2.1828
-5.1105,-1.5556,-7.6507,-3.6054,7.9915
-5.9946,2.0069,-9.6820,-10.0292,-8.5848
-5.6062,-2.5000,9.8890,-7.0167,-3.8386
-3.2392,8.6909,5.8963,7.1596,-1.3925
-2.0668,-4.3849,-8.7719,1.8197,3.5572
-6.0504,-0.2597,-8.7574,-3.5891,7.7099
-3.7063,5.2383,7.2777,6.1700,-1.3765
-3.2549,6.9603,6.6123,6.1624,-1.0622
-6.5847,8.2973,-8.3632,-8.4497,1.1243
-5.0904,9.8448,6.7926,5.9232,-0.5111
-5.3165,1.6609,-8.9743,-6.6580,-9.7324
-8.1793,-1.8194,2.9305,1.5919,-8.6519
-4.9661,-4.5463,-10.3383,0.2027,3.2055
3.9997,-3.5710,-2.1862,1.3029,-6.6357
-3.0845,-3.7295,-7.9356,1.2240,5.5784
-2.9896,-3.9901,9.5369,-6.7573,-4.7322
-1.8406,2.2850,-1.5747,7.9567,6.8011
8.5189,-4.6240,-7.8374,-4.1678,2.2453
-0.6242,0.4289,-1.0973,8.4147,7.8269
-4.0234,8.5349,5.6484,10.4735,-5.1082
-1.6848,0.9942,-1.5407,7.4391,6.4745
-4.7916,-2.6803,10.9227,-6.3213,-5.8191
-3.8115,-4.9675,-2.5175,6.5086,-1.5750
-6.8217,1.8839,-9.8750,-7.9242,-8.3146
-2.8437,-7.9670,-4.1289,4.1705,-2.1436
-6.8159,-0.2069,-8.2314,-3.6430,10.3376
-7.8406,-0.1296,-9.6100,-8.7955,-8.7667
-5.6588,-2.4044,-8.6916,-2.7780,8.9534
-6.0107,-2.4498,9.4888,-6.9680,-5.9941
-5.1024,9.7763,7.1898,9.8528,-5.9529
-1.0666,4.3594,8.8316,6.1282,-1.4761
-7.7045,-1.3005,-6.4785,-5.3638,9.8409
-2.4770,4.8617,6.7938,5.1928,-3.3102
-9.6316,-3.6739,3.5149,-0.7435,-9.2017
-6.0496,-2.6056,10.3361,-6.4958,-5.7613
-6.8586,-2.8576,-1.7403,1.7870,1.7557
-4.4662,9.3276,5.3113,6.9030,-6.1266
-1.1976,2.1808,-0.5948,8.7532,7.0110
-7.9392,-1.6405,2.5237,-1.5254,-10.1707
-8.7509,-3.2108,2.8317,-1.0140,-7.8420
4.0713,-0.8775,-1.5963,4.4668,-8.7523
-3.5180,-4.5494,-9.3573,4.0270,5.2151
-11.1296,-2.7525,-1.8816,2.0260,2.7371
-6.0595,0.1456,-8.4642,-5.5840,7.7508
3.8999,-2.5518,-1.4714,2.8418,-9.7286
-5.5345,-1.8740,-10.8017,-4.6966,8.8991
-4.2620,-5.8900,-1.1554,4.9305,-2.0187
-1.5086,0.4887,-2.1278,6.9003,5.7731
6.5802,-5.4590,-9.3713,-7.6273,-1.2823
-3.2794,6.0426,8.0379,5.5343,-1.1095
-4.0565,-3.8826,8.6535,-5.2776,-6.8343
-2.1632,6.7029,8.0708,5.3663,-1.2971
-0.4638,1.2989,-0.5188,7.4474,6.5736
-5.4968,8.5104,6.7658,9.6446,-5.7794
-4.9583,-3.1357,-9.4607,1.0055,4.9895
-4.8749,-5.7703,-2.3648,5.8180,-0.8958
-5.7837,-1.6087,7.6640,-5.9447,-6.8187
-5.3880,-0.7017,-8.7985,-8.1068,-9.0497
-6.4916,-1.3743,3.9014,-0.9227,-8.5449
-5.1525,-2.7511,-0.6259,6.0186,1.3233
3.5664,-2.7899,-2.2628,2.5588,-8.5133
-6.3930,-4.6907,-3.2101,2.7263,1.9907
-4.0730,-4.7766,-1.3604,8.0499,-1.6081
-3.0097,-6.8150,-4.9781,4.0825,-3.7218
-8.8136,-3.5281,2.5804,-1.7316,-9.4811
-5.9868,-1.8624,-9.0312,-3.1683,9.1847
-1.9227,1.4387,-0.2119,8.5360,4.2752
-1.9519,8.8998,7.9400,5.1670,-1.2842
-4.6067,-4.2657,-0.9540,6.2567,0.5560
-5.0523,-2.1654,-8.5143,-3.3937,8.0784
-4.1113,-4.3449,-9.5433,1.8899,3.7833
-8.3138,-3.5956,2.1342,-1.9506,-9.4568
-6.8936,9.2455,-10.3793,-8.7492,2.9245
-4.6472,-0.9468,-6.4383,-9.0588,-8.1934
-4.3773,-5.5868,-2.3642,5.3275,0.7532
-8.8876,9.3441,-7.8799,-7.5853,2.5193
-1.9651,3.2531,7.2842,6.7121,-2.8355
4.3492,-2.6564,-0.3720,4.5836,-9.0176
8.8727,-3.8875,-9.0355,-7.0696,0.2720
-4.4650,0.1831,-6.5738,-7.1492,-8.4119
-4.8298,7.6546,7.4125,5.7827,-0.3719
-2.3910,7.8990,5.3809,6.3120,-1.1512
7.0068,-4.9464,-9.3094,-7.9163,0.7822
-4.9504,-3.2432,-1.5220,5.6642,0.3820
-6.4519,1.0501,-9.1625,-8.2386,-8.3874
-1.4730,-8.2026,-4.0360,4.8565,-5.0474
-8.2699,-3.5886,3.3015,-0.4941,-6.4847
-2.5501,7.9958,7.7313,4.3305,-1.4598
-8.6114,-3.6713,3.5460,-1.4239,-10.1803
-5.5448,-1.5605,10.6125,-7.6725,-5.4305
-4.2053,8.4053,4.7856,7.8701,-6.1695
-0.3995,-8.0770,-4.6988,6.4632,-4.0606
8.8028,-3.4181,-9.3216,-6.6472,0.8466
-5.1324,9.2231,6.7002,9.4092,-5.2735
-1.9563,-0.0239,-3.8054,7.0720,6.2909
-7.8603,-0.1673,-8.3930,-4.7100,7.3656
3.3767,-2.3248,0.2902,3.5553,-9.2354
-1.5581,-7.4020,-5.2709,4.2013,-3.2515
-0.4755,0.7982,-0.7871,6.4680,6.6550
-6.0075,2.0923,-8.5077,-8.2151,-8.7755
-6.2686,-0.6918,-6.5967,-3.9838,8.4874
-4.5024,0.7806,-9.2677,-9.5088,-6.7971
-5.7036,-1.8123,-6.7479,-4.2421,9.7737
-3.9511,-6.0533,-9.2976,2.2338,4.1054
7.3076,-3.1255,-8.6882,-5.6114,-0.4224
-5.9088,2.9206,-7.8721,-7.2713,-8.1726
-7.5197,6.4129,-9.0262,-8.9174,0.3767
-8.1235,-3.5705,-1.5520,2.3796,2.5550
-2.7336,-4.8730,-0.5958,8.1551,0.0040
8.7539,-5.8515,-9.4104,-7.6394,0.9721
-6.7498,-0.0667,-8.3653,-4.5735,7.6720
-7.2843,-4.2079,-2.1269,3.2753,3.9724
-6.3935,-3.1666,-2.3588,2.9000,2.2781
8.6478,-3.8825,-9.1262,-6.2712,0.9415
-6.6275,-3.8582,-1.8278,3.8908,4.4403
-5.0643,-3.2633,10.3660,-7.0870,-4.1905
4.1659,-2.0425,-2.6231,3.8353,-8.5213
-1.7999,6.2953,9.1395,5.7321,-2.7656
-4.9037,-0.6515,-7.0576,-7.1377,-8.6361
-1.5013,8.1105,6.9524,5.6906,0.2004
-1.3023,-7.6106,-3.5531,4.3176,-2.3601
-1.7671,3.2400,-1.3119,6.1648,6.2296
-7.4377,-2.7411,-1.1587,4.3761,4.9987
-8.0123,-3.9284,4.3131,-2.7559,-9.8719
4.1436,-1.7594,-1.3279,3.1919,-8.0374
5.6602,-3.3274,-7.0605,-6.6344,-0.5617
-2.5049,1.7478,-0.3696,8.4785,6.6777
-8.7034,-4.4196,-1.1320,5.4521,1.5741
-8.7875,-2.1726,-8.3006,-4.7571,9.1544
-9.3579,-3.8844,-0.1548,4.7170,1.1407
-8.4669,9.7236,-7.6869,-9.8438,1.4626
4.2669,-1.6746,0.7964,0.2505,-9.2698
-5.8762,9.1966,5.4303,7.9874,-5.6607
-8.4830,-2.8879,-1.5603,3.9247,2.8252
-4.4247,1.5724,-9.8747,-8.2561,-9.0603
7.8159,-6.1387,-7.3139,-6.7492,-1.0892
-8.6186,-1.4070,1.0936,0.1811,-9.4270
-4.8037,-5.1657,-9.8411,1.2992,4.2168
-9.6195,-3.8607,-2.6240,1.5834,1.8446
-6.5297,-2.8718,-3.4761,3.1072,1.8813
-9.4914,-2.4047,-1.1122,3.7343,1.1760
9.0669,-5.6942,-6.6526,-5.6570,2.1866
3.3466,-1.7547,-1.2986,1.1026,-9.7803
-0.8033,5.3800,8.4000,5.3785,-1.8784
-1.1415,1.0126,-0.6206,6.8187,6.8536
-2.9050,-6.4565,-5.3160,4.1214,-2.6760
-5.2495,-5.6747,-4.3193,6.0911,-2.5374
-3.7856,6.0006,8.8737,4.0276,-2.5568
-7.9013,-1.6312,3.8423,0.1209,-8.7158
-5.9621,-0.2779,-10.0014,-4.3207,11.6936
-2.4292,8.5095,6.1702,6.6903,-0.7342
-7.6786,-3.1787,-1.2038,3.4306,1.8078
-0.7046,-6.3090,-5.8721,5.3007,-4.6452
-1.7884,1.4325,-0.7232,7.3533,5.6874
4.4298,-1.0216,0.8415,1.8154,-6.8058
-4.3253,-5.7725,-1.5779,5.7578,0.0965
-0.2188,-5.2910,-6.6249,5.7704,-3.7666
-5.0225,-6.1136,-9.7640,0.8783,6.7009
-3.0483,-8.1604,-4.5898,5.8216,-3.3948
-5.1494,1.4035,-8.6192,-6.5435,-8.1273
-0.8014,-8.0190,-7.0223,5.3624,-2.7945
-5.6773,-1.1893,-8.4225,-2.7153,10.5690
-1.5670,0.4779,0.7422,6.5298,6.3415
7.2311,-5.9301,-9.2013,-6.1035,0.2772
-7.2052,0.5823,-8.6276,-3.1434,10.3063
-3.3083,5.4094,7.2332,4.3593,-2.0310
1.1667,-3.3196,-1.5117,2.0937,-9.9307
-3.6852,-5.4039,8.9557,-7.4886,-5.4236
-3.9444,9.3341,5.4342,7.1121,-5.6728
-6.7980,7.6745,-8.9258,-7.4669,1.7981
-9.2077,-1.5820,3.5609,-2.4321,-9.6768
3.8904,-2.9245,-1.0062,4.2832,-7.0407
-3.0094,0.4269,-0.2742,6.3808,6.9749
-7.3740,9.6638,-9.6982,-6.4479,1.8040
9.1463,-4.1817,-8.1650,-7.0111,-0.3033
-3.7194,8.5464,6.8464,5.3613,-0.5510
-8.5727,-2.3563,4.4425,-1.7181,-8.7459
-8.2130,-5.6324,-0.5642,2.6038,0.7225
-6.7498,-1.7283,-9.3503,-3.8768,7.9674
-1.9458,4.3009,8.7491,6.5846,-1.4866
4.8447,-3.8865,-9.3312,-5.9555,0.2151
8.6221,-4.1002,-10.2025,-6.4433,-1.4096
-2.3835,7.1298,5.6349,9.2774,-7.5693
-3.4857,9.1174,6.8544,4.6676,0.3525
-4.2312,-5.8422,-4.4014,4.2423,-2.0109
-3.3125,-2.5586,-3.6752,7.5103,1.7040
-10.1958,-1.5954,4.1112,-0.8885,-9.1913
-3.2709,8.0194,5.0763,5.5192,-0.3765
-2.3835,5.8709,8.0985,4.8973,-1.2146
-2.2816,6.4987,9.1492,4.1699,-2.5759
-8.3750,-4.9604,-0.9091,3.4118,3.0349
-2.1719,7.2974,7.6136,4.6514,-1.0971
-0.4977,0.6582,-1.6974,6.7678,4.8427
-6.9416,-0.9199,-6.9578,-4.7133,7.8728
-7.1175,-2.7705,4.1530,-0.0062,-7.4563
-9.3283,-3.9664,-1.7571,3.3081,2.6337
-2.2285,-6.9834,-4.0787,4.9654,-3.9565
-6.9924,-4.6706,-1.1767,7.6410,-0.3787
-8.6836,-4.1016,-1.0969,5.4405,2.9529
-7.8336,-3.1545,-1.5159,4.4116,2.6392
-9.2274,-4.2702,-1.0121,3.2202,3.0634
-3.8365,-2.4582,-8.6790,1.8040,3.6800
-4.6174,-2.4973,8.8550,-6.2272,-3.9286
-8.5752,7.3345,-9.0828,-10.8130,1.0425
6.1072,-4.1342,-8.8158,-7.9050,1.4429
3.4701,-1.7353,-2.8549,4.0012,-8.4436
-2.8725,-6.4282,-5.9717,4.8586,-1.7145
-3.8550,9.1906,3.9412,8.3150,-5.3044
-4.9846,-1.5585,-6.5238,-6.1262,8.8980
-3.2635,0.3262,-1.1879,6.8012,6.7154
-3.5577,-5.1749,-9.4079,0.7666,5.4632
-1.7091,-8.0974,-6.5034,5.5828,-2.5931
-8.4097,-1.9018,4.1450,-0.3004,-9.2422
-0.5553,-7.0415,-6.6306,4.3230,-2.9981
-6.3206,0.5521,-8.0797,-8.3804,-9.3677
-5.9191,8.6161,3.7856,11.2626,-6.9517
-9.3864,-3.5349,-2.1445,3.8257,1.9580
-1.6687,-0.0720,1.3075,8.4244,4.5698
-9.0136,-0.7507,5.4521,-2.2850,-7.7439
-8.3360,-4.0060,-1.8215,3.1696,1.8825
9.5989,-1.8424,-7.0831,-6.4115,-1.7424
-7.8601,-3.3528,-1.4641,4.1338,2.3000
-1.0217,1.3277,-0.3084,5.5863,7.9781
-0.8067,2.7229,-1.3619,6.9197,6.9628
-7.4930,-2.1339,-8.2347,-2.8826,6.9718
-2.3333,1.6785,-0.6317,6.1802,6.0510
-2.8957,1.2051,-3.5252,6.5997,6.4138
-4.1606,-3.7932,9.5400,-4.7384,-4.9027
-9.5723,-5.8218,-2.7039,2.9863,3.6261
-1.5413,5.4673,6.7986,6.3667,-2.0623
-2.3109,-0.0254,-0.6841,6.8750,7.7921
-1.8965,5.7192,9.0119,4.6299,-0.8738
-0.5034,9.1734,4.9050,2.2819,-1.6327
-4.9478,-1.8959,9.3733,-5.2744,-6.1666
-2.9025,-3.0003,-9.2124,2.4592,4.8826
-4.2754,-3.6286,9.2454,-6.0142,-5.1172
-1.4974,5.3039,6.4991,4.6440,-0.8729
-4.5384,-2.5663,8.8085,-8.6348,-6.0764
2.5681,-4.1573,-1.0428,4.3608,-8.4764
-2.3937,7.3327,6.2249,5.8004,0.0139
-4.1792,8.8153,6.2944,6.9122,0.2141
-4.9552,-3.7717,-10.4029,2.0637,4.2783
-1.9856,1.5899,-1.6550,4.1766,8.1042
-4.2766,0.3465,-10.3954,-7.3135,-8.8878
-4.9657,-2.3057,10.8664,-6.0207,-5.3931
7.4280,-2.9265,-8.1925,-7.8257,-1.8337
-6.4165,9.5131,-8.3635,-8.2120,0.9743
-2.8191,7.2759,5.3214,5.3381,-0.4995
-9.6854,-1.8148,3.4262,-0.2160,-8.6149
6.9979,-3.9891,-7.1953,-7.8767,0.1962
-7.1166,8.1160,-9.9144,-6.7718,-0.8016
-8.6698,-2.2218,-0.8373,2.4269,3.2340
-4.7107,-5.0343,-1.1596,6.8662,0.7794
-7.8930,-3.1796,-1.2784,4.1803,1.8948
-5.9246,9.8464,6.2741,8.0104,-6.5382
7.5449,-3.0897,-8.5016,-6.7118,-0.7354
-1.1715,0.2062,-0.7474,6.7311,5.2870
-3.4093,-3.8827,-10.0637,1.5059,2.7052
7.1275,-3.7691,-8.1376,-7.4823,0.3468
-1.8561,-6.4398,-5.9021,5.0202,-3.0872
-1.2350,-7.0675,-8.0155,5.6437,-2.8219
-3.6373,9.9085,4.6274,9.9174,-6.1505
-1.7855,3.9118,7.4135,4.9684,-2.3228
-6.4047,10.7159,4.8474,10.4619,-6.8017
-1.0309,-7.6928,-7.8319,5.2082,-3.0803
-3.2787,-4.4608,9.9200,-6.1055,-5.1163
8.3146,-2.6673,-8.3995,-7.7096,-2.5555
-5.9684,-0.3456,-8.2693,-3.6880,8.8037
3.0872,-0.9206,-0.0453,3.8870,-7.2513
-4.2460,0.7027,-7.9827,-6.6557,-8.2742
-2.4915,8.2427,7.1687,5.3889,-0.7329
1.8897,-1.9983,-0.4600,2.7728,-10.1653
-6.3215,-1.8888,4.1764,0.1415,-8.5638
-3.9336,-1.9192,9.1660,-5.9772,-4.3752
-7.5674,8.0140,-7.8350,-8.7787,0.4481
-7.6399,-3.2185,2.4886,-0.9680,-11.0822
-1.8627,-8.2445,-7.2409,5.4407,-2.7569
-4.6736,-4.9224,-1.4247,5.3819,-0.1537
3.7329,-2.3616,-1.1426,6.1343,-8.9957
-3.0398,-5.0089,-10.4432,0.8864,4.5700
-5.9554,-2.0955,-2.1897,6.5831,0.4844
3.0731,-2.8215,-1.1673,3.9915,-9.5357
-3.3233,-2.8132,-1.4369,7.1932,-1.0985
6.4173,-4.1600,-8.2968,-7.1217,0.6546
-2.2990,8.3420,5.5292,4.3212,-1.0901
-4.6344,11.0185,6.2785,9.4833,-7.2850
-2.2619,2.9059,0.5049,8.5998,6.4953
-5.0048,-3.2398,10.6702,-5.5055,-6.5628
-4.8376,8.3356,5.5051,10.8080,-4.8691
-7.5798,-0.6203,-7.9676,-6.8583,-8.1894
3.9283,-0.9056,-0.4342,2.7724,-8.8346
-3.7515,-4.0404,-8.9645,2.1302,4.4802
6.4668,-4.6006,-8.6020,-6.7237,-1.1964
-5.8844,9.6976,-7.9580,-8.7863,0.9507
-4.8495,-2.7556,-10.1193,0.7452,5.4596
-0.7998,7.0895,6.2516,4.0834,-3.0271
5.1490,-3.8865,-8.5227,-9.0861,-0.5383
-7.9909,-2.5653,-1.6536,2.5543,2.5968
-4.0957,-3.4619,-0.8680,5.8812,0.0576
-2.0833,-3.0778,-2.1902,6.9916,-0.6663
8.1016,-5.0215,-7.2521,-7.7341,0.6734
4.1460,-0.9816,-1.1161,3.5585,-9.2606
-5.1267,8.2581,4.8924,9.9069,-6.4700
-4.9045,1.1177,-7.4665,-5.9970,-7.7139
-1.1027,-7.5344,-7.7426,6.4136,-3.3985
-4.7232,1.6761,-8.4026,-9.6835,-8.7009
-9.2817,-2.9862,0.6075,4.2544,2.1345
-7.5131,7.6294,-10.1200,-7.1002,0.1828
-2.7351,-2.9658,-10.8351,2.8531,5.3965
-6.8205,-0.9350,-7.1449,-4.4623,9.0206
8.2017,-4.1103,-8.1955,-5.4806,-0.3147
-2.5739,-6.8214,-6.8422,4.3152,-3.0679
-1.6753,-6.0369,-5.2577,5.8152,-2.7112
-1.2729,3.6170,6.0659,6.2973,-1.3887
